file,text
/content/data/audio_numberplate_1000/or-069-of.wav,or 069 of
/content/data/audio_numberplate_1000/ps-517-no.wav,ps 517 no
/content/data/audio_numberplate_1000/ws-832-tn.wav,ws 832 tn
/content/data/audio_numberplate_1000/qv-372-gx.wav,qv 372 gx
/content/data/audio_numberplate_1000/sa-033-wd.wav,sa 033 wd
/content/data/audio_numberplate_1000/yr-856-ks.wav,yr 856 ks
/content/data/audio_numberplate_1000/ac-547-fl.wav,ac 547 fl
/content/data/audio_numberplate_1000/ah-032-iu.wav,ah 032 iu
/content/data/audio_numberplate_1000/yf-291-sr.wav,yf 291 sr
/content/data/audio_numberplate_1000/cu-469-rk.wav,cu 469 rk
/content/data/audio_numberplate_1000/eq-235-vk.wav,eq 235 vk
/content/data/audio_numberplate_1000/qw-491-ej.wav,qw 491 ej
/content/data/audio_numberplate_1000/nn-715-fw.wav,nn 715 fw
/content/data/audio_numberplate_1000/yu-844-tc.wav,yu 844 tc
/content/data/audio_numberplate_1000/dw-939-zu.wav,dw 939 zu
/content/data/audio_numberplate_1000/ep-482-au.wav,ep 482 au
/content/data/audio_numberplate_1000/rh-199-zo.wav,rh 199 zo
/content/data/audio_numberplate_1000/nd-876-ue.wav,nd 876 ue
/content/data/audio_numberplate_1000/yh-022-wd.wav,yh 022 wd
/content/data/audio_numberplate_1000/dd-037-yi.wav,dd 037 yi
/content/data/audio_numberplate_1000/qf-602-rr.wav,qf 602 rr
/content/data/audio_numberplate_1000/aq-812-uv.wav,aq 812 uv
/content/data/audio_numberplate_1000/dd-312-cx.wav,dd 312 cx
/content/data/audio_numberplate_1000/gx-794-ll.wav,gx 794 ll
/content/data/audio_numberplate_1000/uh-185-nk.wav,uh 185 nk
/content/data/audio_numberplate_1000/ec-788-pv.wav,ec 788 pv
/content/data/audio_numberplate_1000/ch-847-bo.wav,ch 847 bo
/content/data/audio_numberplate_1000/ph-754-fk.wav,ph 754 fk
/content/data/audio_numberplate_1000/nb-326-sy.wav,nb 326 sy
/content/data/audio_numberplate_1000/ol-364-oy.wav,ol 364 oy
/content/data/audio_numberplate_1000/lt-880-xa.wav,lt 880 xa
/content/data/audio_numberplate_1000/ab-847-vi.wav,ab 847 vi
/content/data/audio_numberplate_1000/td-928-fy.wav,td 928 fy
/content/data/audio_numberplate_1000/cm-477-si.wav,cm 477 si
/content/data/audio_numberplate_1000/ig-589-ji.wav,ig 589 ji
/content/data/audio_numberplate_1000/gf-230-hc.wav,gf 230 hc
/content/data/audio_numberplate_1000/al-465-ei.wav,al 465 ei
/content/data/audio_numberplate_1000/wj-990-yv.wav,wj 990 yv
/content/data/audio_numberplate_1000/gy-634-zo.wav,gy 634 zo
/content/data/audio_numberplate_1000/um-659-xd.wav,um 659 xd
/content/data/audio_numberplate_1000/jx-283-ey.wav,jx 283 ey
/content/data/audio_numberplate_1000/ea-404-jq.wav,ea 404 jq
/content/data/audio_numberplate_1000/mc-674-tf.wav,mc 674 tf
/content/data/audio_numberplate_1000/lu-915-ci.wav,lu 915 ci
/content/data/audio_numberplate_1000/rp-595-sj.wav,rp 595 sj
/content/data/audio_numberplate_1000/so-538-lt.wav,so 538 lt
/content/data/audio_numberplate_1000/ck-862-eg.wav,ck 862 eg
/content/data/audio_numberplate_1000/bl-145-pw.wav,bl 145 pw
/content/data/audio_numberplate_1000/jw-674-ct.wav,jw 674 ct
/content/data/audio_numberplate_1000/hm-994-ls.wav,hm 994 ls
/content/data/audio_numberplate_1000/ou-356-ma.wav,ou 356 ma
/content/data/audio_numberplate_1000/fx-110-xa.wav,fx 110 xa
/content/data/audio_numberplate_1000/io-609-fa.wav,io 609 fa
/content/data/audio_numberplate_1000/au-490-zi.wav,au 490 zi
/content/data/audio_numberplate_1000/og-234-yl.wav,og 234 yl
/content/data/audio_numberplate_1000/pm-386-fi.wav,pm 386 fi
/content/data/audio_numberplate_1000/ef-951-lt.wav,ef 951 lt
/content/data/audio_numberplate_1000/ds-491-xq.wav,ds 491 xq
/content/data/audio_numberplate_1000/jj-095-km.wav,jj 095 km
/content/data/audio_numberplate_1000/py-359-hm.wav,py 359 hm
/content/data/audio_numberplate_1000/us-402-dg.wav,us 402 dg
/content/data/audio_numberplate_1000/ix-859-jd.wav,ix 859 jd
/content/data/audio_numberplate_1000/sf-198-th.wav,sf 198 th
/content/data/audio_numberplate_1000/ih-622-sg.wav,ih 622 sg
/content/data/audio_numberplate_1000/tq-342-rx.wav,tq 342 rx
/content/data/audio_numberplate_1000/xv-310-yh.wav,xv 310 yh
/content/data/audio_numberplate_1000/kv-546-vr.wav,kv 546 vr
/content/data/audio_numberplate_1000/zw-941-os.wav,zw 941 os
/content/data/audio_numberplate_1000/cw-905-hg.wav,cw 905 hg
/content/data/audio_numberplate_1000/li-674-hf.wav,li 674 hf
/content/data/audio_numberplate_1000/mu-080-ad.wav,mu 080 ad
/content/data/audio_numberplate_1000/on-551-fs.wav,on 551 fs
/content/data/audio_numberplate_1000/vd-048-vo.wav,vd 048 vo
/content/data/audio_numberplate_1000/pb-123-lw.wav,pb 123 lw
/content/data/audio_numberplate_1000/sl-235-co.wav,sl 235 co
/content/data/audio_numberplate_1000/jc-982-qr.wav,jc 982 qr
/content/data/audio_numberplate_1000/sm-432-et.wav,sm 432 et
/content/data/audio_numberplate_1000/aw-093-bo.wav,aw 093 bo
/content/data/audio_numberplate_1000/nj-057-fg.wav,nj 057 fg
/content/data/audio_numberplate_1000/sz-418-kv.wav,sz 418 kv
/content/data/audio_numberplate_1000/cm-720-dq.wav,cm 720 dq
/content/data/audio_numberplate_1000/vt-065-xw.wav,vt 065 xw
/content/data/audio_numberplate_1000/xi-007-th.wav,xi 007 th
/content/data/audio_numberplate_1000/an-127-dc.wav,an 127 dc
/content/data/audio_numberplate_1000/zn-780-qs.wav,zn 780 qs
/content/data/audio_numberplate_1000/xx-513-xv.wav,xx 513 xv
/content/data/audio_numberplate_1000/ze-420-hh.wav,ze 420 hh
/content/data/audio_numberplate_1000/ri-150-nt.wav,ri 150 nt
/content/data/audio_numberplate_1000/va-233-ju.wav,va 233 ju
/content/data/audio_numberplate_1000/bf-394-cg.wav,bf 394 cg
/content/data/audio_numberplate_1000/az-780-vs.wav,az 780 vs
/content/data/audio_numberplate_1000/rw-225-ba.wav,rw 225 ba
/content/data/audio_numberplate_1000/tk-324-bp.wav,tk 324 bp
/content/data/audio_numberplate_1000/jr-558-dh.wav,jr 558 dh
/content/data/audio_numberplate_1000/rr-779-ow.wav,rr 779 ow
/content/data/audio_numberplate_1000/zj-001-lt.wav,zj 001 lt
/content/data/audio_numberplate_1000/pm-061-yl.wav,pm 061 yl
/content/data/audio_numberplate_1000/kr-335-fa.wav,kr 335 fa
/content/data/audio_numberplate_1000/xm-982-pq.wav,xm 982 pq
/content/data/audio_numberplate_1000/tw-153-xg.wav,tw 153 xg
/content/data/audio_numberplate_1000/kt-267-nj.wav,kt 267 nj
/content/data/audio_numberplate_1000/be-464-ij.wav,be 464 ij
/content/data/audio_numberplate_1000/tw-335-jh.wav,tw 335 jh
/content/data/audio_numberplate_1000/nc-339-mi.wav,nc 339 mi
/content/data/audio_numberplate_1000/wv-777-tr.wav,wv 777 tr
/content/data/audio_numberplate_1000/vm-392-pt.wav,vm 392 pt
/content/data/audio_numberplate_1000/ix-618-bb.wav,ix 618 bb
/content/data/audio_numberplate_1000/ug-931-od.wav,ug 931 od
/content/data/audio_numberplate_1000/oc-124-tp.wav,oc 124 tp
/content/data/audio_numberplate_1000/xq-328-hx.wav,xq 328 hx
/content/data/audio_numberplate_1000/ol-925-zu.wav,ol 925 zu
/content/data/audio_numberplate_1000/ft-193-hh.wav,ft 193 hh
/content/data/audio_numberplate_1000/zp-176-fs.wav,zp 176 fs
/content/data/audio_numberplate_1000/mh-967-bz.wav,mh 967 bz
/content/data/audio_numberplate_1000/kl-133-ae.wav,kl 133 ae
/content/data/audio_numberplate_1000/hq-924-np.wav,hq 924 np
/content/data/audio_numberplate_1000/hq-258-mg.wav,hq 258 mg
/content/data/audio_numberplate_1000/nm-932-dz.wav,nm 932 dz
/content/data/audio_numberplate_1000/sb-979-vr.wav,sb 979 vr
/content/data/audio_numberplate_1000/xu-133-hm.wav,xu 133 hm
/content/data/audio_numberplate_1000/mk-160-yd.wav,mk 160 yd
/content/data/audio_numberplate_1000/ow-647-sz.wav,ow 647 sz
/content/data/audio_numberplate_1000/lk-542-vb.wav,lk 542 vb
/content/data/audio_numberplate_1000/co-056-kr.wav,co 056 kr
/content/data/audio_numberplate_1000/ed-979-te.wav,ed 979 te
/content/data/audio_numberplate_1000/si-695-xh.wav,si 695 xh
